15.378714752637464,1080.9715236582556,40164.7954965545,1492615.7264098907,55469102.87700622,2061362516.0124242,76605083581.08804,2846825253078.3647,105794728530787.72,3931581178961609.5,146106812517447000,5429673124451475000,201779436088034030000,7498598883356939000000,278665588048079770000000,10355869299068050000000000,384848483411869260000000000,14301875671388050000000000000,531491370074950960000000000000,19751470573141432000000000000000,734011146308278000000000000000000,27277582239239904000000000000000000,1013699174134877500000000000000000000,37671447807551980000000000000000000000,1399959688364399500000000000000000000000,52025797868391190000000000000000000000000,1933401130288950000000000000000000000000000,71849737702411580000000000000000000000000000,2670105404941919300000000000000000000000000000,99227402931225430000000000000000000000000000000,
0,43.01896553101461,21271.322875174657,790487.2773535105,29376417.741870955,1091696745.768592,40570022128.6738,1507677533961.4321,56028846604743.6,2082163845496091.5,77378110423437760,2875552750401720000,106862309961996300000,3971255018298113000000,147581185789139120000000,5484464306264153000000000,203815605396085300000000000,7574267728486517000000000000,281477620476131600000000000000,10460371044309092000000000000000,388732014287787800000000000000000,14446196821522202000000000000000000,536854683781351540000000000000000000,19950783937028337000000000000000000000,741418100142901900000000000000000000000,27552842081522114000000000000000000000000,1023928477903324600000000000000000000000000,38051592817879633000000000000000000000000000,1414086771902848200000000000000000000000000000,52550793551302520000000000000000000000000000000,
0,0,107.2926816774272,58789.28065814507,2184684.402251493,81188258.19757602,3017146032.0021944,112124252280.79414,4166801182421.612,154848141610102.47,5754521492768322,213851566227473120,7947227660096293000,295337689573983900000,10975443841990332000000,407873332057429450000000,15157533253202960000000000,563289620243186900000000000,20933168410279896000000000000,777925819943136500000000000000,28909554897433164000000000000000,1074347120177594500000000000000000,39925268262652272000000000000000000,1483716962522547300000000000000000000,55138415361292160000000000000000000000,2049073324190817400000000000000000000000,76148388748544800000000000000000000000000,2829853397896030000000000000000000000000000,105164014435390780000000000000000000000000000,3908142358324879000000000000000000000000000000,
0,0,0,300.8754888418497,147314.29454279644,5474435.92509478,203442969.3448918,7560415675.394867,280962853315.2804,10441241076803.047,388021099679278,14419777561019896,535872881863726600,19914297866366018000,740062191859927600000,27502453337585400000000,1022055913551194600000000,37982003918078450000000000,1411500684556882600000000000,52454688457242590000000000000,1949339714284351600000000000000,72442053007018500000000000000000,2692117236116848400000000000000000,100045414398937500000000000000000000,3717923130529338000000000000000000000,138166776434197310000000000000000000000,5134602690803849000000000000000000000000,190813924105449800000000000000000000000000,7091094642577157000000000000000000000000000,263521771095693130000000000000000000000000000,
0,0,0,0,736.1044402640697,411211.6538710147,15281429.215442657,567895133.1598282,21104305594.44751,784285702146.6172,29145903077591.5,1083130375069088,40251674692369410,1495846993891229700,55589195884018530000,2065825389664039600000,76770934940011600000000,2852988679997269000000000,106023775984388310000000000,3940093121577598700000000000,146423136344205030000000000000,5441428462556921000000000000000,202216292127039840000000000000000,7514833482234266000000000000000000,279268903962520630000000000000000000,10378289938802861000000000000000000000,385681687167966800000000000000000000000,14332839484533266000000000000000000000000,532642058267684000000000000000000000000000,19794232855398622000000000000000000000000000,
0,0,0,0,0,1789.564857325359,997562.3699395657,37070246.10706711,1377622857.5549316,51195681569.16406,1902552108262.5,70703315334864,2627501651146752,97644147139936260,3628686386019172400,134850528922916880000,5011363126016221000000,186234051741940200000000,6920895803401326000000000,257196781542639630000000000,9558037906442508000000000000,355199190571231500000000000000,13200038147736549000000000000000,490544493703152700000000000000000,18229788248137836000000000000000000,677461848694215200000000000000000000,25176077208977104000000000000000000000,935602299750954600000000000000000000000,34769184096177070000000000000000000000000,1292104736212405700000000000000000000000000,
0,0,0,0,0,0,4706.05253803124,2424622.9649734497,90100763.63269043,3348363727.2578125,124433020644.5,4624224066488,171847052838912,6386241055064064,237327752387624960,8819658005462122000,327759255128686700000,12180305545931375000000,452648829549513700000000,16821496152675430000000000,625126398941847300000000000,23231168686875370000000000000,863324920208794700000000000000,32083186517379040000000000000000,1192286742613332000000000000000000,44308182290146990000000000000000000,1646596366215830300000000000000000000,61191397461679700000000000000000000000,2274016389197214400000000000000000000000,84507802612645350000000000000000000000000,
0,0,0,0,0,0,0,18029.493278009457,6764103.789489746,251363123.11523438,9341244887.75,347142563924,12900635231488,479417975648256,17816300654428160,662095675541946400,24605034025091860000,914380992059168300000,33980550347907385000000,1262797249559729300000000,46928518727208750000000000,1743974237098638200000000000,64810188327389150000000000000,2408499178094861000000000000000,89505499677143870000000000000000,3326235085778944700000000000000000,123610726586565410000000000000000000,4593665611983149000000000000000000000,170711428704859270000000000000000000000,6344038582962091000000000000000000000000,
0,0,0,0,0,0,0,0,5802178.795448986,-191226049.68359375,-7106427776.75,-264091568100,-9814264717056,-364721181097984,-13553897732308992,-503694748507176960,-18718482666918773000,-695622885279552000000,-25850984091680864000000,-960683427728360800000000,-35701257857296180000000000,-1326742790564374000000000000,-49304885571943180000000000000,-1832285624115515200000000000000,-68092047448638580000000000000000,-2530460785427397300000000000000000,-94037880285804440000000000000000000,-3494669016564609000000000000000000000,-129870127941947250000000000000000000000,-4826279697712786500000000000000000000000,
0,0,0,0,0,0,0,0,0,399754185.34883666,-6842967306.875,-254300756452,-9450415097344,-351199673057280,-13051406655946752,-485020997490049000,-18024522097170055000,-669833676583610600000,-24892596388266160000000,-925067484835174700000000,-34377685562106993000000000,-1277555727795218000000000000,-47476978574711540000000000000,-1764356295740198200000000000000,-65567633691261990000000000000000,-2436647628182944400000000000000000,-90551562504371750000000000000000000,-3365109239435367000000000000000000000,-125055381723179110000000000000000000000,-4647352389041107600000000000000000000000,
0,0,0,0,0,0,0,0,0,0,21841718859.470192,-259612290232,-9647804213248,-358535116701696,-13324009016918016,-495151542312108000,-18400997028956996000,-683824370355185600000,-25412523521517410000000,-944389201051601200000000,-35095726041761207000000000,-1304239803285367600000000000,-48468621555176400000000000000,-1801208084543023300000000000000,-66937132920023080000000000000000,-2487541443668799000000000000000000,-92442896351246350000000000000000000,-3435395664177065000000000000000000000,-127667390704602730000000000000000000000,-4744420794089709600000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,1073309065611.9719,-9722395750656,-361307114151936,-13427022961573888,-498979783573504000,-18543263460976755000,-689111326542232800000,-25608999254857760000000,-951690702110436400000000,-35367066984250407000000000,-1314323472090362700000000000,-48843354406263200000000000000,-1815134039151089600000000000000,-67454654217654960000000000000000,-2506773754389186200000000000000000,-93157614362075090000000000000000000,-3461956264793888000000000000000000000,-128654444975180980000000000000000000000,-4781102056348349500000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,49748431576592.95,-366485427093504,-13619461278662656,-506131244002574340,-18809028576895040000,-698987783437737300000,-25976031648063875000000,-965330489680190900000000,-35873953624945870000000000,-1333160572255044500000000000,-49543385394957930000000000000,-1841148839818146000000000000000,-68421425419004870000000000000000,-2542701246847001600000000000000000,-94492764576236090000000000000000000,-3511573591874760500000000000000000000,-130498341746519080000000000000000000000,-4849625595897258300000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,2212386766971195,-13512898462875648,-502171119512453100,-18661861037434733000,-693518691706440000000,-25772787295854168000000,-957777450795402400000000,-35593264904109607000000000,-1322729519481742400000000000,-49155742940519280000000000000,-1826743131771837200000000000000,-67886075425276870000000000000000,-2522806382555564800000000000000000,-93753424494131830000000000000000000,-3484097974763941000000000000000000000,-129477283142254640000000000000000000000,-4811680662827449600000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,95704316148297070,-501201810673893400,-18625839222690415000,-692180036419881800000,-25723039705338466000000,-955928714088391000000000,-35524561512261150000000000,-1320176338312619200000000000,-49060860779598890000000000000,-1823217087001759000000000000000,-67755039269765110000000000000000,-2517936769814560500000000000000000,-93572458323348420000000000000000000,-3477372841283321300000000000000000000,-129227361325269670000000000000000000000,-4802392978504384700000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059227468067324400,-18678905596895298000,-694152107745177800000,-25796326531935770000000,-958652224867696800000000,-35625773582951127000000000,-1323937617143428800000000000,-49200638731161730000000000000,-1828411565912541000000000000000,-67948078306239460000000000000000,-2525110554139830300000000000000000,-93839052978316670000000000000000000,-3487280131976108000000000000000000000,-129595539563088890000000000000000000000,-4816075346718558000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169452105672004240000,-691281353288158500000,-25689642568509863000000,-954687596709917500000000,-35478438670170670000000000,-1318462306268794000000000000,-48997163237293035000000000000,-1820849936792018600000000000000,-67667070424820490000000000000000,-2514667641876885800000000000000000,-93450969753047150000000000000000000,-3472858042083091500000000000000000000,-129059580781395880000000000000000000000,-4796157854900912500000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6992038026495045000000,-25820360620267885000000,-959545388016878900000000,-35658965601408357000000000,-1325171113521746400000000000,-49246478314877070000000000000,-1830115071888521400000000000000,-68011384592227300000000000000000,-2527463167343908800000000000000000,-93926481606239650000000000000000000,-3490529184605261000000000000000000000,-129716281955688900000000000000000000000,-4820562417698464600000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285514477303291520000000,-954101939677543700000000,-35456674257107668000000000,-1317653491192829300000000000,-48967105730882315000000000000,-1819732929253449000000000000000,-67625559753820060000000000000000,-2513125008556380800000000000000000,-93393641891053810000000000000000000,-3470727603833867000000000000000000000,-128980408707468910000000000000000000000,-4793215634371743600000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11567489528019123000000000,-35568066342645395000000000,-1321793080606903700000000000,-49120942679361800000000000000,-1825449871127666400000000000000,-67838014841409430000000000000000,-2521020337196994100000000000000000,-93687050902721680000000000000000000,-3481631372504366000000000000000000000,-129385618483077030000000000000000000000,-4808274180873895000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465294762976601200000000000,-1316276444774145800000000000,-48915931472143460000000000000,-1817831174606275300000000000000,-67554886018879700000000000000000,-2510498607277409000000000000000000,-93296038578337360000000000000000000,-3467100435495455600000000000000000000,-128845614670408650000000000000000000000,-4788206365977472000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18606806430400420000000000000,-48881785827134160000000000000,-1816562241196147500000000000000,-67507729526172450000000000000000,-2508746156342871300000000000000000,-93230913495396000000000000000000000,-3464680234246032000000000000000000000,-128755674139841360000000000000000000000,-4784863972239172600000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740557969631320600000000000000,-1824123007562449500000000000000,-67788705389946670000000000000000,-2519187880080619400000000000000000,-93618952515084000000000000000000000,-3479100677678796000000000000000000000,-129291571841572830000000000000000000000,-4804779191555433000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29340135911210150000000000000000,-67607921504861230000000000000000,-2512469528410301800000000000000000,-93369282753890520000000000000000000,-3469822360721738000000000000000000000,-128946767672046050000000000000000000000,-4791965454769772000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158147750872914000000000000000000,-2519578866789074500000000000000000,-93633482451856700000000000000000000,-3479640644608897600000000000000000000,-129311638314819550000000000000000000000,-4805524910393325000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45549217460368130000000000000000000,-93267122134169050000000000000000000,-3466025831121863600000000000000000000,-128805679710141580000000000000000000000,-4786722298343049000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1786230001554920700000000000000000000,-3475194644235836000000000000000000000,-129146414451370700000000000000000000000,-4799384797043883500000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69860371087245040000000000000000000000,-129319753063770550000000000000000000000,-4805826471715385000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725536243877703500000000000000000000000,-4807336488157594600000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106066860074458350000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
